Website,Name,Category,Address,Village,Region,Email,Booking link,Phone number
http://www.oberwieserhof.com,Oberwieserhof,Farm,"Sonnenburg/Castelbadia, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Sonnenburg 45,Dolomites Region Kronplatz/Plan de Corones,info@oberwieserhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.653112869B5F11D4897A00A0245A8C37.oberwieserhof.castelbadia-sonnenburg,+39 349 0541339
https://www.residence-stefansdorf.com,Residence Stefansdorf,HotelPension,"Stefansdorf/S.Stefano, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Stefansdorf 47/A,Dolomites Region Kronplatz/Plan de Corones,info@residence-stefansdorf.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.461A2B5CC1082B12AB447E776BEF4174.residence-stefansdorf.s-stefano-stefansdorf,+39 0474 548163
http://www.maurerhof.com,Maurerhof Apartments,Farm,"Stefansdorf/S.Stefano, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Stefansdorf 7A,Dolomites Region Kronplatz/Plan de Corones,info@maurerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.31976EBE934511D2879000608C0B00B7.maurerhof-apartments.s-stefano-stefansdorf,+39 0474 548118
http://www.naturchalet.it,Apartments Natur Chalet,BedBreakfast,"Welschellen/Rina, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones","Rina, Str. Rina 42",Dolomites Region Kronplatz/Plan de Corones,info@naturchalet.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1799F96100880E8144CDC623885F85AF.apartments-natur-chalet.rina-welschellen,+39 377 3296639
http://www.plazahof.it,Apartments Plaza - Farm holiday,Farm,"Welschellen/Rina, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones","Rina, Str. Tintal 5",Dolomites Region Kronplatz/Plan de Corones,plazahof@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.119F485EFF14CAFBEE771322BF66D330.apartments-plaza---farm-holiday.rina-welschellen,+39 338 5850869
http://www.hotelbroetz.com,Hotel Brötz,HotelPension,"Niederrasen/Rasun di Sotto, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones","Via Rasun di Sotto, 29",Dolomites Region Kronplatz/Plan de Corones,info@hotelbroetz.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0E550CF8309211D4BAA8009027F15066.hotel-broetz.rasun-di-sotto-niederrasen,+39 0474 496138
https://schifta.business.site,App. Schifta,BedBreakfast,"Ehrenburg/Casteldarne, Kiens/Chienes, Dolomites Region Kronplatz/Plan de Corones",Lindenweg 4,Dolomites Region Kronplatz/Plan de Corones,schifta.info@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0103090EE1A38F01F2710278B66B7028.app--schifta.casteldarne-ehrenburg,+39 331 5789470
http://www.stoa.bz,Stoa - Elegant & Romantic Guest House,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Catarina Lanz 30,Dolomites Region Kronplatz/Plan de Corones,info@stoa.bz,https://suedtirol.info/en/en/accommodation/pdp-accommodation.FDDECE283E2011D4B99600E07D035C13.stoa---elegant---romantic-guest-house.san-vigilio,+39 0474 501055
https://www.hotelbruneck.com,Hotel Bruneck City.Design.Apartments.,HotelPension,"Brunico città/Bruneck Stadt, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Via Michael Pacher Str. 6,Dolomites Region Kronplatz/Plan de Corones,welcome@hotelbruneck.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F0EE6BAF842EFDCFC2031780258609FF.hotel-bruneck-city-design-apartments-.brunico-citta-bruneck-stadt,+39 0474 862509
http://www.ferienwohnung-eder.it/,FW Eder,BedBreakfast,"Gais/Gais, Gais, Dolomites Region Kronplatz/Plan de Corones","Via Gisse, 8",Dolomites Region Kronplatz/Plan de Corones,info@ferienwohnung-eder.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E3012CBDC88711D18916444553540000.fw-eder.gais-gais,+39 340 8473023
https://www.heufler.com,Ansitz Heufler,HotelPension,"Oberrasen/Rasun di Sopra, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Antholzer Talstraße 24,Dolomites Region Kronplatz/Plan de Corones,hello@heufler.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CD93207EA1BEC891103A772CA3D06FD2.ansitz-heufler.rasun-di-sopra-oberrasen,+39 0474 790200
http://www.obergasserhof.net,Obergasserhof,Farm,"Stefansdorf/S.Stefano, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Stefansdorf 42,Dolomites Region Kronplatz/Plan de Corones,info@obergasserhof.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CB08B74B1C0EBC22CD2F5EBE098BFD3C.obergasserhof.s-stefano-stefansdorf,+39 347 2905435
http://www.christophorus-residence.com,Christophorus Mountain Residence,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Catarina Lanz 26,Dolomites Region Kronplatz/Plan de Corones,info@christophorus-residence.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B104BA5932EA11D4ADB500E07D7BF1D1.christophorus-mountain-residence.san-vigilio,+39 0474 501333
http://www.villaadler.com,Alpine Residence Villa Adler,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Catarina Lanz 23,Dolomites Region Kronplatz/Plan de Corones,villa.adler@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A3E07F7A2D6611D4B99600E07D03582D.alpine-residence-villa-adler.san-vigilio,+39 0474 501695
https://www.schoepferhof.it,Schöpferhof,Farm,"Oberrasen/Rasun di Sopra, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Innerfeld loc. 4,Dolomites Region Kronplatz/Plan de Corones,info@schoepferhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2F7024600AF0CDB9FF3EDEC30EDC3F3.schoepferhof.rasun-di-sopra-oberrasen,+39 348 9860802
http://www.felderhof.info,Felderhof,Farm,"Aufhofen/Villa S.Caterina, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Kofelweg 43,Dolomites Region Kronplatz/Plan de Corones,info@felderhof.info,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E209DCC4B211D19C5D006097AF193B.felderhof.villa-s-caterina-aufhofen,+39 0474 551894
http://www.clara-home.com,B&B Boutique Hotel Clara,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",In der Sandgrube 42,Dolomites Region Kronplatz/Plan de Corones,info@clara-home.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E208BFC4B211D19C5D006097AF193B.b-b-boutique-hotel-clara.riscone-reischach,+39 0474 411028
http://www.oberwiesen.it,Oberwiesen Hotel - B&B Boutique -Apartment,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Reinthalstr. 6,Dolomites Region Kronplatz/Plan de Corones,info@oberwiesen.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E2089BC4B211D19C5D006097AF193B.oberwiesen-hotel---b-b-boutique--apartment.riscone-reischach,+39 0474 548095
http://www.johanneshof.info,Berghotel Johanneshof,HotelPension,"Antholz-Mittertal/Anterselva di Mezzo, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Via Anterselva di Mezzo 1,Dolomites Region Kronplatz/Plan de Corones,berghotel@johanneshof.info,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A0F9F4DEE16111D49B5A00E07D7F048E.berghotel-johanneshof.anterselva-di-mezzo-antholz-mittertal,+39 0474 862333
http://www.olympiahotel.it,Boutique Hotel Olympia,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Valiares 40,Dolomites Region Kronplatz/Plan de Corones,info@olympiahotel.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.931AF7D037A011D4ADB500E07D7BF1D1.boutique-hotel-olympia.san-vigilio,+39 0474 501028
http://www.harrerhof.eu,Harrerhof,Farm,"Wielenberg/Montevila, Percha/Perca, Dolomites Region Kronplatz/Plan de Corones",Wielenberg 9,Dolomites Region Kronplatz/Plan de Corones,info@harrerhof.eu,https://suedtirol.info/en/en/accommodation/pdp-accommodation.85D06325353D11D488BA0050DA45BC36.harrerhof.montevila-wielenberg,+39 0474 401191
http://www.rommisa.com,Hotel Rommisa,HotelPension,"Oberwielenbach/Vila di Sopra, Percha/Perca, Dolomites Region Kronplatz/Plan de Corones",St.-Nikolaus-Str. 11,Dolomites Region Kronplatz/Plan de Corones,info@rommisa.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.85D06310353D11D488BA0050DA45BC36.hotel-rommisa.vila-di-sopra-oberwielenbach,+39 0474 401202
http://www.hotel-fontanella.com,Hotel Fontanella,HotelPension,"Untermoj/Antermoia, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Antermoia, Str. S. Antone 101",Dolomites Region Kronplatz/Plan de Corones,info@hotel-fontanella.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.80BD230937C211D493DE005004D80FAF.hotel-fontanella.antermoia-untermoj,+39 0474 520042
http://www.corjel.it,Apartments Corjel - Farm holiday,Farm,"Welschellen/Rina, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones","Rina, Str. Costalunga 15",Dolomites Region Kronplatz/Plan de Corones,info@corjel.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.77BDB0CFEB9D11D4ADB500E07D7BF1D1.apartments-corjel---farm-holiday.rina-welschellen,+39 0474 520038
http://www.sonnenheim.it,Hotel Sonnenheim,HotelPension,"Hofern/Corti, Kiens/Chienes, Dolomites Region Kronplatz/Plan de Corones",Im Moos 11,Dolomites Region Kronplatz/Plan de Corones,info@sonnenheim.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.4F8ECACD0EAF11D3BC2800105ADF01B6.hotel-sonnenheim.corti-hofern,+39 0474 565323
http://www.wiesemannhof.it/,Wieseman Bio Bauernhof,Farm,"Antholz-Niedertal/Anterselva di Sotto, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Via Wiesemann 8,Dolomites Region Kronplatz/Plan de Corones,info@wiesemannhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.13612828B72E11D49B5A00E07D7F048E.wieseman-bio-bauernhof.anterselva-di-sotto-antholz-niedertal,+39 0474 492215
http://www.residence-montana.it,Residence Montana,HotelPension,"Oberrasen/Rasun di Sopra, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Pitzaecker loc. 4,Dolomites Region Kronplatz/Plan de Corones,info@residence-montana.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0EE99A892FBA11D4BAA8009027F15066.residence-montana.rasun-di-sopra-oberrasen,+39 0474 496100
http://www.residence-sonnberg.it,Residence Sonnberg,HotelPension,"Percha/Perca, Percha/Perca, Dolomites Region Kronplatz/Plan de Corones",Wiesenweg 13,Dolomites Region Kronplatz/Plan de Corones,info@residence-sonnberg.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.FACFF2DD05E210DF73D5B645E1623C9C.residence-sonnberg.perca-percha,+39 0474 401128
http://www.hotel-lesalpes.com,Hotel Les Alpes,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Valiares 37,Dolomites Region Kronplatz/Plan de Corones,info@hotel-lesalpes.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E610B482379B11D4B99700E07D035C68.hotel-les-alpes.san-vigilio,+39 0474 501080
http://www.klhof.com,Krebslechnerhof,Farm,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Via Prack zu Asch 15,Dolomites Region Kronplatz/Plan de Corones,info@klhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B1892AEA23D6EABDF301A88DC32120B9.krebslechnerhof.riscone-reischach,+39 338 1754584
http://www.residenceaichner.com,Residence Aichner,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Reintalstr. 2,Dolomites Region Kronplatz/Plan de Corones,residenceaichner@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E208A7C4B211D19C5D006097AF193B.residence-aichner.riscone-reischach,+39 0474 410236
http://www.hotelantermoia.com,Hotel Antermoia,HotelPension,"Untermoj/Antermoia, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Antermoia, Str. S. Antone 51",Dolomites Region Kronplatz/Plan de Corones,info@hotelantermoia.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.80BD230337C211D493DE005004D80FAF.hotel-antermoia.antermoia-untermoj,+39 0474 520049
http://www.ostivedl.it,B&B Osti Vedl,BedBreakfast,"Campill/Longiarù, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones",Longiarü - Str. Santa Lizia 162,Dolomites Region Kronplatz/Plan de Corones,info@ostivedl.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6F48F5EB8BA379194442254B16CADC65.b-b-osti-vedl.longiaru-campill,+39 348 5987775
http://www.miaco.it,Natur Garni Mia Cô,HotelPension,"Untermoj/Antermoia, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Antermoia, Str. San Antone 91",Dolomites Region Kronplatz/Plan de Corones,info@miaco.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.640441F9FD16F8B93D7E3C1D85605CF8.natur-garni-mia-co.antermoia-untermoj,+39 338 5297867
http://www.gruenbacher.it,Residence  Grünbacher,HotelPension,"Issing/Issengo, Pfalzen/Falzes, Dolomites Region Kronplatz/Plan de Corones",Aussergasse2,Dolomites Region Kronplatz/Plan de Corones,info@gruenbacher.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.578EDFB473D94E8B972E6248FB046ACA.residence--gruenbacher.issengo-issing,+39 0474 565207
http://www.hotelalpenrose.com,Hotel Alpenrose,HotelPension,"Montal/Mantana, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Montal 34,Dolomites Region Kronplatz/Plan de Corones,anfragen@wirtshaushotel.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.31976EFD934511D2879000608C0B00B7.hotel-alpenrose.mantana-montal,+39 0474 403149
http://www.aquabadcortina.it,AQUA BAD CORTINA _ BIOHOTEL & BATHS,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Fanes 40,Dolomites Region Kronplatz/Plan de Corones,info@aquabadcortina.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.FA695894324F11D4ADB500E07D7BF1D1.hotel-aqua-bad-cortina---mineral-baths.san-vigilio,+39 0474 501215
http://www.odles.it,Pensione Odles,HotelPension,"Campill/Longiarù, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Longiarù, Str. Seres Miscì 23",Dolomites Region Kronplatz/Plan de Corones,info@odles.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F286936DA2626E940CBB2EE3260B62D9.pensione-odles.longiaru-campill,+39 0474 590152
http://www.olaga.it,Hotel Olaga,HotelPension,"Mitterolang/Valdaora di Mezzo, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Peter Sigmayr Platz 16,Dolomites Region Kronplatz/Plan de Corones,hotel@olaga.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C1233DC111D29536004F56000ECA.hotel-olaga.valdaora-di-mezzo-mitterolang,+39 0474 496141
https://www.messnerwirt.com,Hotel Messnerwirt,HotelPension,"Oberolang/Valdaora di Sopra, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Kirchgasse 7,Dolomites Region Kronplatz/Plan de Corones,info@messnerwirt.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C0873DC111D29536004F56000ECA.hotel-messnerwirt.valdaora-di-sopra-oberolang,+39 0474 496178
http://www.markushof.it,Hotel Markushof,HotelPension,"Oberolang/Valdaora di Sopra, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones","Via dei Prati, 9",Dolomites Region Kronplatz/Plan de Corones,info@markushof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C0843DC111D29536004F56000ECA.hotel-markushof.valdaora-di-sopra-oberolang,+39 0474 496250
http://www.hotel-martha.it,Hotel Martha,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Harrasserstr. 11,Dolomites Region Kronplatz/Plan de Corones,info@hotel-martha.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E208B0C4B211D19C5D006097AF193B.hotel-martha.riscone-reischach,+39 0474 410902
http://www.ciasaprimula.it,Apartments Ciasa Primula,BedBreakfast,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Catarina Lanz 15,Dolomites Region Kronplatz/Plan de Corones,booking@ciasaprimula.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.8C1FD43C3C8511D4ADB500E07D7BF1D1.apartments-ciasa-primula.san-vigilio,+39 0474 506004
http://www.pension-maria.it,Pensione Maria,HotelPension,"Untermoj/Antermoia, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Antermoia, Str. S. Antone, 9",Dolomites Region Kronplatz/Plan de Corones,info@pension-maria.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.80BD230F37C211D493DE005004D80FAF.pensione-maria.antermoia-untermoj,+39 0474 520115
http://www.hotelmessnerwirt.com,Hotel Messnerwirt Gasthof,HotelPension,"Antholz-Niedertal/Anterselva di Sotto, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Niedertaler Straße 5,Dolomites Region Kronplatz/Plan de Corones,info@hotelmessnerwirt.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.676A6589B98211D49B5A00E07D7F048E.hotel-messnerwirt-gasthof.anterselva-di-sotto-antholz-niedertal,+39 0474 492144
http://www.oberpichl.com,Oberpichlhof,Farm,"Geiselsberg/Sorafurcia, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Via Furcia 18,Dolomites Region Kronplatz/Plan de Corones,info@oberpichl.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.26B1A99DC788628A1560387BAD245BE7.oberpichlhof.sorafurcia-geiselsberg,+39 0474 832061
http://www.camping-antholz.com,Camping Antholz,Camping,"Antholz-Obertal/Anterselva di Sopra, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Antholz Obertal,Dolomites Region Kronplatz/Plan de Corones,info@camping-antholz.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.143ABE02B26611D59B5A00E07D7F048E.camping-antholz.anterselva-di-sopra-antholz-obertal,+39 0474 492204
http://www.veider.it,Residence Veider,HotelPension,"Niederrasen/Rasun di Sotto, Rasen-Antholz/Rasun Anterselva, Dolomites Region Kronplatz/Plan de Corones",Lahne loc. 10,Dolomites Region Kronplatz/Plan de Corones,info@veider.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.13BE49E82D9211D4BAA8009027F15066.residence-veider.rasun-di-sotto-niederrasen,+39 0474 498170
https://www.pitterle-hof.com,Pitterlehof,Farm,"St. Sigmund/S. Sigismondo, Kiens/Chienes, Dolomites Region Kronplatz/Plan de Corones",Sigmundweg 1,Dolomites Region Kronplatz/Plan de Corones,pitterlehof@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.087E396AB7A8C1554382C501F109625F.pitterlehof.s--sigismondo-st--sigmund,+39 342 1883565
http://www.huber.bz.it,Oberbaumgartnerhof,Farm,"Pfalzen/Falzes, Pfalzen/Falzes, Dolomites Region Kronplatz/Plan de Corones",Niederhäusererstr. 4/Via Niederhäuserer 4,Dolomites Region Kronplatz/Plan de Corones,info@huber.bz.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.07B336DB08864793A953C79CCA4D8BB4.oberbaumgartnerhof.falzes-pfalzen,+39 0474 565084
http://www.fuchshof.it,Fuchshof,Farm,"Percha/Perca, Percha/Perca, Dolomites Region Kronplatz/Plan de Corones",Sandeggstr. 1 A,Dolomites Region Kronplatz/Plan de Corones,info@fuchshof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F511BA24115D431C95DD417A83DF79EB.fuchshof.perca-percha,+39 347 8191251
http://www.moars.it,Moar's Hotel,HotelPension,"Mitterolang/Valdaora di Mezzo, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Bahnhofstraße 3,Dolomites Region Kronplatz/Plan de Corones,info@moars.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C13B3DC111D29536004F56000ECA.hotel-alp-cron-moarhof.valdaora-di-mezzo-mitterolang,+39 0474 496241
http://www.apparthotel-jaegerhof.it,Apparthotel Jägerhof,HotelPension,"Mitterolang/Valdaora di Mezzo, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Hans-V.-Perthaler-Str. 7,Dolomites Region Kronplatz/Plan de Corones,info@apparthotel-jaegerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C1383DC111D29536004F56000ECA.apparthotel-jaegerhof.valdaora-di-mezzo-mitterolang,+39 0474 496118
http://www.tharerwirt.com,Landhotel Tharerwirt,HotelPension,"Mitterolang/Valdaora di Mezzo, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Florianiplatz 2,Dolomites Region Kronplatz/Plan de Corones,info@tharerwirt.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C1293DC111D29536004F56000ECA.landhotel-tharerwirt.valdaora-di-mezzo-mitterolang,+39 0474 496150
http://hausgruener.com,Haus Grüner,BedBreakfast,"Oberolang/Valdaora di Sopra, Olang/Valdaora, Dolomites Region Kronplatz/Plan de Corones",Greitweg 1,Dolomites Region Kronplatz/Plan de Corones,info@hausgruener.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E650C0AB3DC111D29536004F56000ECA.haus-gruener.valdaora-di-sopra-oberolang,+39 0474 496016
http://www.hotel-innerhofer.com,Hotel Innerhofer,HotelPension,"Gais/Gais, Gais, Dolomites Region Kronplatz/Plan de Corones",Lützelbucherstr. 6,Dolomites Region Kronplatz/Plan de Corones,info@hotel-innerhofer.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E3012C9FC88711D18916444553540000.hotel-innerhofer.gais-gais,+39 0474 504377
http://www.hotel-falken.com,Hotel Falken,HotelPension,"Pfalzen/Falzes, Pfalzen/Falzes, Dolomites Region Kronplatz/Plan de Corones",Haselweg/Via Hasel 4,Dolomites Region Kronplatz/Plan de Corones,info@hotel-falken.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E280D3B809134BA9AAEA56B43737932A.hotel-falken.falzes-pfalzen,+39 0474 528160
http://www.tanzer.it,Gourmet & Boutiquehotel Tanzer,HotelPension,"Issing/Issengo, Pfalzen/Falzes, Dolomites Region Kronplatz/Plan de Corones",Dorfstr. 1,Dolomites Region Kronplatz/Plan de Corones,info@tanzer.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D3BFBF2262FC42F1AF28E7320FAEF041.gourmet---boutiquehotel-tanzer.issengo-issing,+39 0474 565366
http://www.hotel-miraval.com,Hotel Miraval,HotelPension,"Tesselberg/Montassilone, Gais, Dolomites Region Kronplatz/Plan de Corones",Tesselberg  25,Dolomites Region Kronplatz/Plan de Corones,info@hotel-miraval.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A95A0607E8BC11D1891600104B49314F.hotel-miraval.montassilone-tesselberg,+39 0474 559988
http://www.feldmessner.com,Hotel B&B Feldmessner,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Prack zu Asch 1,Dolomites Region Kronplatz/Plan de Corones,info@feldmessner.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E208B9C4B211D19C5D006097AF193B.hotel-b-b-feldmessner.riscone-reischach,+39 0474 548469
http://www.krondlhof.com,Hotel Krondlhof,HotelPension,"Reischach/Riscone, Bruneck/Brunico, Dolomites Region Kronplatz/Plan de Corones",Reischacherstr. 35,Dolomites Region Kronplatz/Plan de Corones,hotel@krondlhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.A2E20880C4B211D19C5D006097AF193B.hotel-krondlhof.riscone-reischach,+39 0474 410394
http://www.ostariaposta.com,Hotel Ostaria Posta,HotelPension,"Pikolein/Piccolino, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Piccolino, Str. Picolin 42",Dolomites Region Kronplatz/Plan de Corones,info@ostariaposta.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.80BD22FD37C211D493DE005004D80FAF.hotel-ostaria-posta.piccolino-pikolein,+39 0474 523128
https://www.pitzinger.it,Residence Pitzinger,HotelPension,"Pfalzen/Falzes, Pfalzen/Falzes, Dolomites Region Kronplatz/Plan de Corones",Pfalznerstr. 8 Via Falzes,Dolomites Region Kronplatz/Plan de Corones,info@pitzinger.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6E173C0B03CD40F989A7910AD44CDE5A.residence-pitzinger.falzes-pfalzen,+39 0474 781013
http://www.gassenwirt.it,Hotel & Locanda Sudtirolese Gassenwirt,HotelPension,"Kiens/Chienes, Kiens/Chienes, Dolomites Region Kronplatz/Plan de Corones",Kiener Dorfweg 42,Dolomites Region Kronplatz/Plan de Corones,info@gassenwirt.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.4F8ECA6A0EAF11D3BC2800105ADF01B6.hotel---locanda-sudtirolese-gassenwirt.chienes-kiens,+39 0474 565389
http://ciasalinda.it,Apartments Ciasa Linda,BedBreakfast,"Campill/Longiarù, San Martin /San Martino, Dolomites Region Kronplatz/Plan de Corones","Longiarù, Str. S. Lizia 144",Dolomites Region Kronplatz/Plan de Corones,info@ciasalinda.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.467F3728BCED11D693C8005004D80FAF.apartments-ciasa-linda.longiaru-campill,+39 0474 590021
http://www.lindnerhof.it,Hotel Lindnerhof,HotelPension,"Stefansdorf/S.Stefano, St.Lorenzen/San Lorenzo di Sebato, Dolomites Region Kronplatz/Plan de Corones",Fraktion Stefansdorf 40/A,Dolomites Region Kronplatz/Plan de Corones,info@lindnerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.31976E9D934511D2879000608C0B00B7.hotel-lindnerhof.s-stefano-stefansdorf,+39 0474 548154
http://www.promberger.it,Apartments Désirée,BedBreakfast,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Mantena 5,Dolomites Region Kronplatz/Plan de Corones,info@promberger.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1AA03D1AEBAD7E54ECA0FB39E7C9EC1E.apartments-desiree.san-vigilio,+39 340 8107918
http://www.resablancia.it,Hotel Resa Blancia,HotelPension,"San Vigilio, Al Plan/San Vigilio, Dolomites Region Kronplatz/Plan de Corones",Str. Catarina Lanz 94,Dolomites Region Kronplatz/Plan de Corones,info@resablancia.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.05BD8A1D360911D4B99700E07D035C68.hotel-resa-blancia.san-vigilio,+39 0474 501032
